ID,Name,1C vs 1A,2C vs 2A,3C vs 3A,1C vs 2C,2C vs 3C,1C vs 3C,1C,2C,3C,1A,2A,3A,1C,2C,3C,1A,2A,3A,1C,2C,3C,1A,2A,3A
49890,,N/A,10.66492147,N/A,2.231051723,0.68052356,1.518283262,93.5,117.5,112.5,62,56,67.5,44,48.5,50,-2,1.5,-9.5,0.377682403,0.169284468,0.248756219,N/A,0.015873016,N/A
50385,cel-miR-270,N/A,8.740837696,N/A,4.54725079,0.379420878,1.725321888,92,98.5,115.5,64.5,54,64,49,26.5,49,-3,1,-10,0.420600858,0.092495637,0.243781095,N/A,0.010582011,N/A
49466,,N/A,2.029802658,N/A,4.518830472,0.616765434,2.787058435,121.5,110.5,98.5,59,59,65,73.5,40,45.5,-6,6.5,-7.5,0.630901288,0.139616056,0.226368159,N/A,0.068783069,N/A
50217,,9.953028135,3.496335079,2.188965885,2.865232003,1.15296887,3.303523306,171.5,170,126.5,76,65,86,123.5,106,64.5,9,10,14,1.060085837,0.369982548,0.320895522,0.106508876,0.105820106,0.146596859
47187,,N/A,3.298429319,N/A,3.074034335,0.590796363,1.816128304,106.5,109,102,61,57.5,61,50,40,47.5,-7.5,4,-9.5,0.429184549,0.139616056,0.236318408,N/A,0.042328042,N/A
47471,,N/A,2.788672061,N/A,2.485670774,0.609776386,1.515703341,103.5,110,108,69,59.5,73.5,47,46.5,53.5,-6,5.5,-0.5,0.403433476,0.162303665,0.266169154,N/A,0.058201058,N/A
49140,,15.52188841,2.023036649,0.400104739,2.860188468,0.672338569,1.923015021,108.5,117,103.5,67.5,63,126.5,53.5,46,48,2.5,7.5,57,0.459227468,0.160558464,0.23880597,0.029585799,0.079365079,0.596858639
47506,,31.91416309,1.841623037,N/A,3.230030107,0.382156387,1.234376636,96.5,102.5,118,68,62,61,44,33.5,61.5,1,6,-11.5,0.377682403,0.116928447,0.305970149,0.01183432,0.063492063,N/A
50392,,11.00071531,2.539790576,N/A,2.906359735,0.524475169,1.524313513,101,107,105,69.5,60,69,45.5,38.5,51.5,3,5,-3.5,0.39055794,0.134380454,0.256218905,0.035502959,0.052910053,N/A
50451,,N/A,2.073298429,N/A,5.421478736,0.35078534,1.901775263,101,88.5,103,59,54.5,68.5,48.5,22,44,-10,3.5,-4,0.416309013,0.076788831,0.218905473,N/A,0.037037037,N/A
48926,,2.646444728,0.845222513,0.216985936,1.349576049,1.487813685,2.007917715,120.5,204.5,118.5,102.5,99.5,203,67.5,123,58,18.5,48,127,0.579399142,0.429319372,0.288557214,0.218934911,0.507936508,1.329842932
49474,cel-miR-1829b,N/A,2.096858639,N/A,4.75266432,0.430619245,2.046588723,139.5,118,151,69,59,70,86,44.5,72.5,-1.5,7,-4.5,0.738197425,0.155322862,0.360696517,N/A,0.074074074,N/A
48996,,10.66223176,1.42539267,N/A,2.98765651,0.537278812,1.605204542,126,135,136.5,85.5,67.5,71.5,73.5,60.5,79,5,14,-3,0.630901288,0.211169284,0.393034826,0.059171598,0.148148148,N/A
49374,,N/A,31.66492147,N/A,3.227736052,0.783148667,2.527797185,125,116.5,114,59,55.5,68.5,63,48,43,-8,0.5,-9,0.540772532,0.167539267,0.213930348,N/A,0.005291005,N/A
50083,cel-miR-795-5p,0.411439902,8.015183246,2.20094381,0.490833466,1.082423336,0.531289597,105,307,216.5,175.5,62,108.5,48.5,243,157.5,85.5,10,34,0.416309013,0.848167539,0.78358209,1.01183432,0.105820106,0.356020942
50258,,0.377167382,0.638562917,0.804295516,0.813484913,1.064545473,0.865991681,119,267,200,188.5,164.5,151.5,65,196.5,129.5,125,101.5,76.5,0.557939914,0.685863874,0.644278607,1.479289941,1.074074074,0.80104712
49030,,55.84978541,3.005235602,N/A,2.309274573,0.479406632,1.107081545,89,111.5,116,69,56.5,64,38.5,41,60,0.5,4.5,-9.5,0.330472103,0.143106457,0.298507463,0.00591716,0.047619048,N/A
49408,,N/A,11.04973822,N/A,3.046505669,0.460835643,1.403938399,95,98,111,62,51.5,73,41.5,33.5,51,-2.5,1,-1.5,0.356223176,0.116928447,0.253731343,N/A,0.010582011,N/A
48916,,33.36480687,3.27486911,N/A,2.441535184,0.717046504,1.750694269,123.5,137.5,137,64.5,60.5,67,69,69.5,68,1.5,7,-8.5,0.592274678,0.242582897,0.338308458,0.017751479,0.074074074,N/A
49712,,N/A,N/A,N/A,2.459227468,0.469512686,1.154638495,96,109,121.5,58,57.5,61,43.5,43.5,65,-8,0,-13.5,0.373390558,0.151832461,0.323383085,N/A,N/A,N/A
49926,,5.609155937,1.392670157,1.900497512,3.753557714,0.533193717,2.001373391,111,104.5,103,77,63.5,81,58,38,50,7.5,9,12.5,0.497854077,0.132635253,0.248756219,0.088757396,0.095238095,0.130890052
47955,,N/A,N/A,N/A,3.849225602,0.227269375,0.874811098,89,93,126.5,58,55.5,62.5,36,23,71,-5.5,-1,-13.5,0.309012876,0.080279232,0.353233831,N/A,N/A,N/A
50145,,14.43390558,2.441822302,0.610251495,2.959997577,2.485564697,7.357265481,357.5,318.5,128,98,85.5,127.5,298.5,248,70,15,33.5,54.5,2.56223176,0.865619546,0.348258706,0.177514793,0.354497354,0.570680628
49913,,N/A,6.35697287,3.52949538,2.67962993,2.860249698,7.664410697,166,178.5,81.5,65.5,59,77,115.5,106,26,-0.5,5.5,3.5,0.991416309,0.369982548,0.129353234,N/A,0.058201058,0.036649215
49854,,N/A,2.132984293,N/A,2.966284678,0.433454497,1.285749433,109,111,140.5,65,63.5,68.5,58.5,48.5,78.5,-6,7.5,-5.5,0.502145923,0.169284468,0.390547264,N/A,0.079365079,N/A
49963,,5.258583691,1.010907504,0.637508659,2.154610168,2.190753729,4.720220261,202,234,109.5,93.5,132.5,111.5,145,165.5,53,20,54,39.5,1.244635193,0.577661431,0.263681592,0.236686391,0.571428571,0.413612565
49858,,N/A,99.39267016,154.0590796,3.204612784,2.933939377,9.402139636,3581.5,2786,709.5,71,60.5,76,3534,2712,648.5,-6,9,2,30.33476395,9.465968586,3.226368159,N/A,0.095238095,0.020942408
49296,,1.284176458,0.769633508,0.112417822,2.371397915,0.741282229,1.757875132,119,125,115,127,88.5,298,54,56,53,30.5,24,224,0.463519313,0.195462478,0.263681592,0.360946746,0.253968254,2.345549738
49356,cel-miR-41-3p,N/A,5.607329843,N/A,3.761171421,0.477068063,1.794334764,77,81,88.5,64.5,53,66,26,17,25,-5,1,-9.5,0.223175966,0.059336824,0.124378109,N/A,0.010582011,N/A
50197,,N/A,N/A,N/A,4.806671869,0.291218018,1.399789457,78,89,97,52.5,50.5,60,21.5,11,26.5,-11.5,0,-13.5,0.184549356,0.038394415,0.131840796,N/A,N/A,N/A
49231,,N/A,N/A,N/A,4.2586622,0.653736316,2.784042138,94,89.5,89,59.5,50,57,35.5,20.5,22,-6,-1,-12,0.30472103,0.071553229,0.109452736,N/A,N/A,N/A
50094,,N/A,8.246073298,N/A,3.016652361,0.449724795,1.356663365,107,104.5,115,56.5,54.5,61,46,37.5,58.5,-9,1.5,-11,0.394849785,0.130890052,0.291044776,N/A,0.015873016,N/A
49788,,5.292163408,2.006544503,N/A,3.318272679,0.57869672,1.920273514,157.5,146,146.5,77.5,68.5,65.5,98.5,73,88.5,13.5,12,-10,0.845493562,0.254799302,0.440298507,0.159763314,0.126984127,N/A
28488,,111.6995708,3.251308901,N/A,2.74435529,0.523333805,1.436213896,124.5,143.5,145.5,70.5,65,67,77,69,92.5,0.5,7,-6,0.660944206,0.240837696,0.460199005,0.00591716,0.074074074,N/A
49823,,N/A,4.782722513,N/A,4.452049726,0.452123328,2.012875536,107,98.5,121.5,70.5,54,65.5,52.5,29,45,0,2,-3.5,0.450643777,0.10122164,0.223880597,N/A,0.021164021,N/A
49077,,66.00429185,0.980366492,5.64870094,4.182985039,0.701570681,2.934659661,143,117,125,70.5,70,79,91,53.5,53.5,1,18,4.5,0.78111588,0.186736475,0.266169154,0.01183432,0.19047619,0.047120419
27847,,63.46566524,6.464921466,N/A,4.391477621,0.582660396,2.558740089,142,115,116.5,65.5,56.5,67,87.5,49,59,1,2.5,-9.5,0.751072961,0.171029668,0.293532338,0.01183432,0.026455026,N/A
49785,,5.543531576,1.696335079,N/A,3.654685265,0.414041713,1.513192148,107.5,106.5,121,72,61.5,70.5,53.5,36,61,7,7,-3,0.459227468,0.12565445,0.303482587,0.082840237,0.074074074,N/A
50106,,N/A,6.761780105,N/A,4.018737569,0.646390964,2.597675652,119.5,111,112.5,68.5,59,71,67,41,44.5,0,2,-1,0.575107296,0.143106457,0.221393035,N/A,0.021164021,N/A
49184,cel-miR-1832,3.004904966,0.553174084,0.664029251,2.214832192,0.973731721,2.156652361,122.5,143,124,91.5,100.5,115,72.5,80.5,58,17.5,48,41.5,0.622317597,0.280977312,0.288557214,0.207100592,0.507936508,0.434554974
50367,cel-miR-58-3p,140.7124464,70.6276178,N/A,0.974790105,7.753487587,7.558022982,725,1779,210,69,63,74,679,1713,155,3.5,8,-1.5,5.82832618,5.979057592,0.771144279,0.041420118,0.084656085,N/A
50137,,10.20080358,1.832460733,1.942919332,3.612331903,1.378632342,4.980077591,375,286.5,170,163.5,102.5,102,330.5,225,114.5,23.5,40.5,28,2.836909871,0.785340314,0.569651741,0.278106509,0.428571429,0.293193717
49477,cel-miR-84-5p,3.530667393,17.10224823,3.667561144,0.285199706,1.892404015,0.539713069,506.5,4031,1532,347.5,124.5,264,460,3966.5,1470.5,94.5,76.5,190.5,3.948497854,13.84467714,7.315920398,1.118343195,0.80952381,1.994764398
50285,,3.928826896,4.782722513,N/A,2.756030783,0.782521144,2.156652361,89.5,95.5,95.5,69.5,57,67.5,32.5,29,26,6,2,-8.5,0.278969957,0.10122164,0.129353234,0.071005917,0.021164021,N/A
50267,,18.01216023,3.80289498,N/A,5.608544276,0.941834612,5.282321124,267.5,160,128,72.5,66.5,72.5,223.5,98,73,9,8.5,-1,1.918454936,0.342059337,0.36318408,0.106508876,0.08994709,N/A
49107,,10.78311874,11.70282723,7.971531233,0.61827252,4.121146978,2.547991928,158.5,506.5,132,76.5,72.5,80.5,111.5,443.5,75.5,7.5,12.5,4.5,0.957081545,1.547993019,0.375621891,0.088757396,0.132275132,0.047120419
49964,,27.9248927,N/A,N/A,2.459227468,0.406172499,0.998870567,100.5,112.5,131.5,66,53,70.5,38.5,38.5,66.5,1,-0.5,-6.5,0.330472103,0.134380454,0.330845771,0.01183432,N/A,N/A
49207,,N/A,6.404450262,N/A,1.1715633,0.651258839,0.762990955,116.5,181.5,223,59.5,59.5,72.5,55.5,116.5,125.5,-10,6,-7,0.47639485,0.406631763,0.624378109,N/A,0.063492063,N/A
49765,,N/A,N/A,N/A,3.537836006,0.579558388,2.050382534,100,97,90.5,61.5,53,62,41,28.5,34.5,-4,-2.5,-6.5,0.35193133,0.09947644,0.171641791,N/A,N/A,N/A
48647,,N/A,4.551832461,N/A,2.958201157,0.691548242,2.045738811,96,109.5,92,55.5,54,65,41.5,34.5,35,-12,2.5,-11.5,0.356223176,0.120418848,0.174129353,N/A,0.026455026,N/A
49658,,3.215593705,0.263874346,0.458598313,4.809959606,0.429791048,2.067277578,121,106.5,115,93.5,90.5,131,66.5,34,55.5,15,42.5,57.5,0.570815451,0.118673647,0.276119403,0.177514793,0.44973545,0.602094241
50302,,N/A,N/A,N/A,2.126899432,0.583328431,1.240680909,87,108.5,103.5,56.5,50.5,60.5,32,37,44.5,-10,-5,-10,0.274678112,0.129144852,0.221393035,N/A,N/A,N/A
49637,,N/A,N/A,N/A,5.04788796,0.309996347,1.564826829,90.5,92.5,104,59,50.5,67.5,39,19,43,-6,-2,-5.5,0.334763948,0.066317627,0.213930348,N/A,N/A,N/A
50175,,N/A,10.71989529,N/A,4.388775173,0.465327492,2.042217745,106.5,106.5,129,57.5,57.5,65.5,58,32.5,49,-6.5,1,-5.5,0.497854077,0.113438045,0.243781095,N/A,0.010582011,N/A
42979,,0.216602975,0.077565804,0.42960348,2.602483437,0.478554835,1.245431032,102.5,127,144.5,262,306.5,167.5,54.5,51.5,75.5,182.5,219,83.5,0.467811159,0.179755672,0.375621891,2.159763314,2.317460317,0.87434555
11043,,35.54077253,2.061518325,N/A,3.615064378,0.523560209,1.892703863,125,126,148,67,61,74.5,73.5,50,67,1.5,8,-3.5,0.630901288,0.17452007,0.333333333,0.017751479,0.084656085,N/A
11040,,N/A,2.47382199,N/A,3.770815451,0.389761489,1.469718646,96.5,107.5,114,55.5,54,71,46,30,54,-7.5,4,-5.5,0.394849785,0.104712042,0.268656716,N/A,0.042328042,N/A
42592,,15.74984672,2.039029034,N/A,2.748548346,0.585359586,1.608889123,124.5,135.5,154,65.5,63.5,70,76,68,81.5,3.5,11,-1.5,0.652360515,0.237347295,0.405472637,0.041420118,0.116402116,N/A
19588,,17.04506438,9.015706806,N/A,2.819114414,0.646390964,1.822250084,94.5,112.5,120.5,65.5,58.5,62,47,41,44.5,2,1.5,-6.5,0.403433476,0.143106457,0.221393035,0.023668639,0.015873016,N/A
10976,,N/A,N/A,N/A,4.434672483,0.396257514,1.757272294,101,99.5,129.5,60,57,65.5,55,30.5,54,-4.5,-3.5,-3,0.472103004,0.106457243,0.268656716,N/A,N/A,N/A
29153,,N/A,N/A,N/A,2.342121398,0.607545744,1.422945887,90.5,115.5,133.5,64,63,67,40,42,48.5,0,-0.5,-3.5,0.343347639,0.146596859,0.241293532,N/A,N/A,N/A
17272,,0.713097362,0.311644701,1.483158532,3.141348955,0.416083044,1.307062037,136,138.5,182.5,194.5,146,103,87.5,68.5,115.5,89,72.5,37,0.751072961,0.239092496,0.574626866,1.053254438,0.767195767,0.387434555
42681,,5.802575107,N/A,N/A,1.157283514,0.596335079,0.690128755,67.5,112.5,128.5,76.5,63.5,72,20,42.5,50,2.5,-1,0,0.17167382,0.148342059,0.248756219,0.029585799,N/A,N/A
11024,,3.517811159,0.536411233,4.932243544,2.963292725,0.518132475,1.535378194,140.5,148.5,195,93.5,98.5,79.5,97,80.5,109,20,49.5,10.5,0.832618026,0.280977312,0.542288557,0.236686391,0.523809524,0.109947644
11044,,5.65751073,1.632722513,9.706112296,3.875146313,0.485702779,1.882169333,124.5,118.5,171,77.5,63.5,74,78,49.5,71.5,10,10,3.5,0.669527897,0.172774869,0.355721393,0.118343195,0.105820106,0.036649215
42713,,0.729613734,0.479963754,1.616402523,1.841712201,0.482595589,0.888802185,130.5,186.5,237.5,157.5,134.5,119.5,85,113.5,165,84.5,78,48.5,0.729613734,0.396160558,0.820895522,1,0.825396825,0.507853403
42633,,4.593705293,2.248929081,N/A,3.115021459,0.891827136,2.778060668,95.5,111,139.5,75.5,55,66.5,47.5,37.5,29.5,7.5,5.5,-1,0.407725322,0.130890052,0.146766169,0.088757396,0.058201058,N/A
10942,,5.077253219,1.110471204,N/A,2.386181107,0.454222043,1.083856058,102.5,125,161.5,71,67.5,70.5,49,50.5,78,7,15,-6,0.420600858,0.176265271,0.388059701,0.082840237,0.158730159,N/A
11185,,N/A,N/A,N/A,0.733453806,0.571278983,0.419006744,60.5,102.5,115.5,62.5,53,71,8.5,28.5,35,-4.5,-3,-5.5,0.072961373,0.09947644,0.174129353,N/A,N/A,N/A
11134,,5.480209824,2.740233588,N/A,3.096804959,0.606157068,1.877150215,112.5,122.5,135.5,71,61.5,70.5,68,54,62.5,9,6.5,-3.5,0.583690987,0.188481675,0.310945274,0.106508876,0.068783069,N/A
17498,,5.025444513,1.673647469,0.54859722,1.741204849,0.858171279,1.494251993,96.5,141.5,120.5,78,67,136.5,48.5,68.5,56,7,13.5,48.5,0.416309013,0.239092496,0.278606965,0.082840237,0.142857143,0.507853403
42724,,3.75166494,0.618848168,0.177064986,1.872508224,1.151745201,2.156652361,124,165,125.5,80,99,301,75,98.5,60,14.5,52.5,161,0.643776824,0.343804538,0.298507463,0.171597633,0.555555556,1.685863874
46406,,10.69849785,4.947643979,N/A,1.381851625,0.663647941,0.917062986,82,122.5,124,70,59,63.5,29.5,52.5,55.5,2,3.5,-5,0.253218884,0.183246073,0.276119403,0.023668639,0.037037037,N/A
42829,,0.453629408,0.162217835,0.235331558,2.189883507,0.698245701,1.529076745,141.5,173,167.5,212.5,273.5,284.5,93.5,105,105.5,149.5,213.5,213,0.802575107,0.366492147,0.524875622,1.769230769,2.259259259,2.230366492
42896,,N/A,N/A,N/A,2.483576255,0.53277172,1.323179193,98,115.5,142,58,57.5,64,51,50.5,66.5,-5,-13,-10.5,0.43776824,0.176265271,0.330845771,N/A,N/A,N/A
14272,,11.60515021,N/A,N/A,3.783426874,0.473787992,1.792542222,86,96.5,111.5,78,67.5,58,40,26,38.5,2.5,-10,-7,0.343347639,0.090750436,0.191542289,0.029585799,N/A,N/A
42603,,N/A,N/A,21.6181592,5.902145923,0.308382717,1.820119794,95.5,87.5,114,72,62,67,48,20,45.5,-7.5,-9.5,1,0.412017167,0.069808028,0.226368159,N/A,N/A,0.010471204
42806,,1.02606511,0.183769634,0.502801526,7.314625289,0.251020702,1.836122377,106,88,131,155,107.5,119.5,58,19.5,54.5,41,35,51.5,0.497854077,0.068062827,0.271144279,0.485207101,0.37037037,0.539267016
42900,,1.657878602,1.421736776,4.487285793,1.573905579,1.031721589,1.623832366,88,129.5,125.5,98,69,75,40,62.5,42.5,17.5,14.5,4.5,0.343347639,0.218150087,0.211442786,0.207100592,0.153439153,0.047120419
10987,,N/A,2.162303665,N/A,3.08445479,0.591323859,1.823911711,83,97.5,128.5,64.5,57.5,65,37,29.5,35,-0.5,4.5,-4.5,0.317596567,0.102966841,0.174129353,N/A,0.047619048,N/A
11041,,N/A,N/A,N/A,5.280106034,0.822531143,4.34305165,81,82.5,161,58,47.5,64.5,36.5,17,14.5,-10,-1.5,-4.5,0.313304721,0.059336824,0.072139303,N/A,N/A,N/A
17280,,N/A,2.226439791,N/A,4.220155778,0.916568147,3.868060363,116.5,108.5,145,59,55.5,59.5,69.5,40.5,31,-2.5,6,-8.5,0.596566524,0.141361257,0.154228856,N/A,0.063492063,N/A
42470,,N/A,4.507853403,N/A,2.729142678,0.452982644,1.236254266,96,104.5,125,63.5,56.5,68,45.5,41,63.5,0,3,-10,0.39055794,0.143106457,0.315920398,N/A,0.031746032,N/A
17652,,N/A,3.232460733,N/A,2.258474205,0.429712042,0.970493562,72.5,98,103.5,62,57.5,63,22.5,24.5,40,-3.5,2.5,-14,0.193133047,0.085514834,0.199004975,N/A,0.026455026,N/A
11007,,1.450643777,0.593717277,0.564210199,0.996549693,1.412372554,1.407499435,81,143,104.5,99,93.5,106,31,76.5,38,15.5,42.5,32,0.266094421,0.267015707,0.189054726,0.183431953,0.44973545,0.335078534
17336,,3.943937768,2.028534031,N/A,1.739453575,0.553161498,0.962198745,86.5,125.5,130.5,77,66.5,72.5,43.5,61.5,78,8,10,-1.5,0.373390558,0.214659686,0.388059701,0.094674556,0.105820106,N/A
17605,,N/A,N/A,N/A,3.574753329,0.782210989,2.796211336,120,120,117,59,55.5,69,70.5,48.5,43.5,-3,-9.5,-7,0.605150215,0.169284468,0.21641791,N/A,N/A,N/A
29529,,N/A,N/A,N/A,4.342073498,0.477665144,2.074057164,103,101,108,60.5,57.5,60,56.5,32,47,-5.5,-10,-13,0.484978541,0.111692845,0.233830846,N/A,N/A,N/A
49191,,12.08869814,N/A,N/A,4.918454936,0.347312218,1.708239493,97,91,110.5,84,64.5,64.5,50,25,50.5,3,-3.5,-4.5,0.429184549,0.087260035,0.251243781,0.035502959,N/A,N/A
48207,,N/A,N/A,N/A,2.610564543,0.434305659,1.133782955,85.5,99,124.5,69.5,49.5,58.5,34.5,32.5,52.5,-2,-5,-12.5,0.296137339,0.113438045,0.26119403,N/A,N/A,N/A
49778,,N/A,23.08900524,N/A,3.372654813,0.472211035,1.59260482,94.5,104,125.5,82,50.5,65,48,35,52,0,0.5,-7,0.412017167,0.122164049,0.258706468,N/A,0.005291005,N/A
50395,,N/A,2.803664921,N/A,3.001704115,1.037104484,3.113080799,86.5,105,136,65.5,50,60.5,41.5,34,23,-6,4,-6,0.356223176,0.118673647,0.114427861,N/A,0.042328042,N/A
49604,cel-miR-232-3p,N/A,5.47539267,N/A,2.992553907,1.11981474,3.351105976,93.5,108,255.5,65,50.5,61,50.5,41.5,26,-0.5,2.5,-0.5,0.433476395,0.144851658,0.129353234,N/A,0.026455026,N/A
49129,,2.807264346,0.558195731,6.532960199,3.893776824,0.420942408,1.639055794,149.5,130.5,243,98.5,95.5,71.5,104.5,66,110,27,39,8,0.896995708,0.230366492,0.547263682,0.319526627,0.412698413,0.083769634
49306,,5.742131617,1.50078534,N/A,2.567325378,0.456020942,1.170754139,101,116,134,77,68,74.5,47.5,45.5,70,6,10,-3.5,0.407725322,0.158813264,0.348258706,0.071005917,0.105820106,N/A
49479,,17.69785408,1.795811518,N/A,6.122974512,0.232276779,1.4222248,108.5,93.5,142,68,57,66,61,24.5,74,2.5,4.5,-9.5,0.52360515,0.085514834,0.368159204,0.029585799,0.047619048,N/A
49073,,1.276009408,0.25990631,0.127499833,2.794789994,2.162488451,6.043701086,643.5,590.5,230.5,450,719.5,702,595.5,524,170,338.5,665,633.5,5.111587983,1.828970332,0.845771144,4.00591716,7.037037037,6.633507853
49208,cel-miR-61-3p,N/A,N/A,N/A,0.731970026,4.038326744,2.955934133,890,2894,547,53,50.5,62.5,839.5,2820.5,490,-12.5,-10.5,-11.5,7.206008584,9.844677138,2.437810945,N/A,N/A,N/A
49848,,6.850262279,10.11518325,1.025268395,2.272112334,0.787128081,1.788443421,88.5,121.5,102,72.5,70,94,42.5,46,41,4.5,1.5,19,0.364806867,0.160558464,0.2039801,0.053254438,0.015873016,0.19895288
47271,,1.288400723,5.310471204,0.596065129,2.062085144,0.818499127,1.687814891,113,150,130,109.5,92,124,67.5,80.5,69,38,5,55,0.579399142,0.280977312,0.343283582,0.449704142,0.052910053,0.57591623
50078,,N/A,N/A,N/A,0.731770125,2.596064793,1.899722657,198.5,579.5,198.5,53.5,62,62,152.5,512.5,138.5,-11,-14.5,-11,1.309012876,1.788830716,0.689054726,N/A,N/A,N/A
49144,,1.777038627,1.058246073,54.63930348,3.129925868,0.469747325,1.470274305,93.5,103.5,127,91.5,81,72.5,49,38.5,57.5,20,12,0.5,0.420600858,0.134380454,0.286069652,0.236686391,0.126984127,0.005235602
48409,,5.1981402,3.742448651,6.685678749,1.433854659,1.050575385,1.50637241,132.5,214.5,161.5,102.5,69.5,76,86,147.5,98.5,12,13,7,0.738197425,0.514834206,0.490049751,0.142011834,0.137566138,0.073298429
49195,,N/A,1.517277487,N/A,3.528456802,0.375258736,1.32408424,77,89.5,126,63.5,54,55.5,33,23,43,-6,5,-14,0.283261803,0.080279232,0.213930348,N/A,0.052910053,N/A
49901,,N/A,0.618455497,N/A,6.88583691,0.167040638,1.150214592,68,78.5,106.5,71,53,62,21,7.5,31.5,-8.5,4,-10,0.180257511,0.02617801,0.156716418,N/A,0.042328042,N/A
49118,,0.287183286,0.46840546,0.090168554,0.583482106,1.452858969,0.847717211,202,725,414.5,546,525,1741.5,156,657.5,317.5,394,463,1673,1.339055794,2.294938918,1.57960199,4.662721893,4.899470899,17.51832461
49670,cel-miR-54-3p,N/A,2.902617801,N/A,1.937573156,0.712364076,1.380257511,99.5,131,180,65,58,64,52,66,65,-1.5,7.5,-6.5,0.446351931,0.230366492,0.323383085,N/A,0.079365079,N/A
49172,,4.008357804,1.460732984,N/A,2.082410356,0.457867181,0.953467359,101,128,227,81,68,66.5,52.5,62,95,9.5,14,-2.5,0.450643777,0.216404887,0.472636816,0.112426036,0.148148148,N/A
49776,,N/A,N/A,N/A,5.072156652,0.265160572,1.34493596,101.5,93.5,126.5,62,59,58.5,49.5,24,63.5,-2,0,-18.5,0.424892704,0.083769634,0.315920398,N/A,N/A,N/A
49602,,63.10300429,2.638743455,N/A,2.228674893,0.565972986,1.261369784,89,120,118,65,60,67,43.5,48,59.5,0.5,6,-7.5,0.373390558,0.167539267,0.2960199,0.00591716,0.063492063,N/A
49897,,0.82606104,0.765235602,0.260484856,2.607629125,0.651057592,1.697716738,112,129.5,122,154.5,87,192,61.5,58,62.5,54,25,114,0.527896996,0.202443281,0.310945274,0.639053254,0.264550265,1.193717277
49983,,N/A,13.19371728,N/A,3.012553648,0.529487306,1.595108916,101,106,114,59,61,66,49,40,53,-6,1,-6,0.420600858,0.139616056,0.263681592,N/A,0.010582011,N/A
50111,,6.066328521,N/A,86.94776119,3.186604606,0.544388178,1.734749877,138,142.5,154.5,80,70,73,92,71,91.5,11,-5,0.5,0.789699571,0.247818499,0.455223881,0.130177515,N/A,0.005235602
50216,,43.15665236,N/A,16.39179104,5.225858369,0.284695349,1.48777757,107,103.5,143,67.5,69.5,72.5,59.5,28,69,1,-12,2,0.510729614,0.097731239,0.343283582,0.01183432,N/A,0.020942408
49780,,N/A,N/A,N/A,2.565000692,0.567357159,1.455271506,98.5,110.5,137.5,65.5,63,71,48.5,46.5,57.5,-2,-14.5,-1,0.416309013,0.162303665,0.286069652,N/A,N/A,N/A
47855,,N/A,N/A,N/A,3.442918455,0.496687208,1.710053553,101,109,116,57.5,59,62,56,40,56.5,-10,-9.5,-8,0.480686695,0.139616056,0.281094527,N/A,N/A,N/A
48831,,N/A,28.36649215,N/A,3.374288851,0.783572448,2.643999777,103.5,109,106.5,73.5,54,61,59,43,38.5,-6.5,0.5,-6,0.506437768,0.15008726,0.191542289,N/A,0.005291005,N/A
49093,,N/A,10.96093435,N/A,0.796971865,1.848039842,1.472835758,118,284,156,65.5,57.5,63.5,70,216,82,-2,6.5,-10,0.600858369,0.753926702,0.407960199,N/A,0.068783069,N/A
49948,,5.367381974,1.869109948,8.484363895,4.01432719,0.38165445,1.532085837,98,102.5,165,98,57.5,69.5,55.5,34,62.5,7.5,6,3.5,0.47639485,0.118673647,0.310945274,0.088757396,0.063492063,0.036649215
